Junction	9cda0fc1-8eb8-4394-88f2-6266d09e5f2a	d1f38097-b071-4dab-93a0-0c05eb84e72b	8db779ef-db1b-40e9-ad21-97726b18e04a	336bd630-4b43-4082-97ed-353c29f5c365	8392e265-7f49-40f9-9014-12f94244f18d	fbfc317c-5622-4636-872b-d7e46a8dc951	1df5c2b5-c6b8-4f3d-a4b4-e7099b2bef6e	dd6b706f-b041-461a-ad34-c21b1170b791	4aaa4d90-b7bb-47ab-b84f-0490a5d1e398	15c70103-439c-4ed6-b7a3-b8e97402559c	a9c0873e-8787-45ed-be42-15e4611d41a1	6a19da6d-7cc9-428f-ae35-ff31516b10b2	6d5171d8-3617-4398-8183-ab6aa50d75b4	da7e8a75-b089-47d9-99ae-b892b12b37cb	1755339f-355b-4dd2-9c6d-57c19c1f1dd1	1199c8bc-b239-48b8-87bb-e80c8fe1ebf5	6ce4b5e2-0273-42f0-966b-202885b905f7	6d46f0fa-e4f1-415f-b444-29ad15ae15ae	f3651eda-5841-4556-a291-fb3585bdabe3	8457e0f2-d754-4d72-b87b-91c05f7a370e	42a45525-98f9-4b5e-beda-cfb93bdbb729	3abfd181-d762-485d-851e-ff51ee031f3c	3f4a620d-2c92-4f0e-934a-28756fed6f3e	f1f4d6e6-9daa-4319-adab-5e9e12b7dd3e	03d50b76-acc8-401e-a39e-2ddef243c456	7934a598-36b2-47bb-8f85-a57246fc1f58	46a99965-e858-4ef8-9c12-630dc728ac67	0911dcc1-e7d2-460b-bd3e-a14b2c73c475	1e35c52f-e3cd-4597-bd3c-767f91382e7c	943add02-8431-415b-aaa5-4e4528fa4297	7ef54a5c-8de0-471b-a17c-6924db28e79b	57d34c73-92d7-41c6-8402-9068869220a1	9e28219d-0bc9-458a-9019-3b0db154d1b4	8b398d11-9488-4dde-9bc2-c84e3445e5c8	94b74565-c9ae-4723-8d01-4a7b6c0d3cf2	b3532ba1-ad65-44ba-b858-6fdee9de25f5	4bd92dde-456e-425d-a9c6-89795478c3fd	05da19c3-8be5-43f2-aae3-74c03eb5a70b	2f2a2314-198d-4f33-9b02-6522e728bb0f	0bc52f50-f8f8-440e-81de-5968fb8f244c	2dc9e713-b76b-4076-b59b-be8fd6480784	1ea5cfd1-fa77-441c-b2f2-84d3211eaa86	c23b910d-8bbd-4782-ae31-969d960f4b89	1e6cea84-e628-472e-bce6-438ea27b58d7	c423bed1-f85c-4bbb-bb92-f3b201f308f9
chr12:132775306-132776319:-	0.25616827591577596	0.1867291238240033	3.1362205641198333	0.15707701046007227	2.137270893465516	0.5708301550325773	1.5723937965919939	0.312250102339971	0.9005069291194111	1.0896198724872346	0.100139845293953	0.9784634601207647	1.236463951399323	0	0.5614616328561958	0.9375715630794631	0.9074584463434189	2.5660705428188644	2.0712129976071965	0.3279706129584906	0.08764662842702699	0.2552390690359148	1.0709284478434287	0.4680885323926626	0.47229663780524883	1.8459968512216378	0.11586330910245328	0.7708004747514283	2.356039753720547	2.0489125177285814	0.5823439148457905	1.3529103561598008	0.12095914798311506	0.19189500733326773	1.817429650137977	0.8985306072257008	0.14699425414159986	0.31275526204864235	1.1800905158927952	0	1.1636826739752146	1.694690547550605	1.7967489624273838	0.25560862842710463	1.6261830651192812
chr14:23960004-24049284:+	1.0246731036631038	1.0270101810320182	0.7840551410299583	1.099539073220506	0.3957909061973177	0.8970188150511929	0.7861968982959969	0.46837515350995657	0	0.40860745218271294	0.801118762351624	0.9784634601207647	0.8992465101085987	2.857530905037188	0.33687697971371744	2.461125353083591	0.45372922317170944	0.8981246899866024	0.6904043325357322	1.3118824518339625	0.438233142135135	1.7866734832514037	1.0709284478434287	1.8723541295706505	2.361483189026244	0.9845316539848734	1.5062230183318928	0.9249605697017141	1.5706931691470312	1.4635089412347009	3.9793500847795684	0.8609429539198733	1.451509775797381	0.38379001466653545	0.9087148250689885	2.182145760405273	1.7639310496991982	1.8765315722918543	0.2950226289731988	1.8293193093222015	1.7455240109628218	0.7821648681002793	0	1.4058474563490755	0
chr14:23965833-24001032:+	8.96588965705216	8.40281057208015	0.2613517136766528	10.052928669444626	3.878750880733714	1.7940376301023857	3.8186706488662705	4.059251330419623	3.151774251917939	3.677467069644416	10.114124374689254	10.483537072722479	2.8101453440893707	3.02562095827467	1.572092571997348	2.109536016928792	1.3611876695151282	1.9245529071141485	2.6235364636357823	0.8745883012226416	7.449963416297294	9.060986950774977	2.5702282748242284	5.851106654908283	5.9509376363461355	3.1997278754508383	5.445575527815305	5.858083608110856	2.7487130460073046	5.268632188444924	5.4352098718940445	3.566763666239475	4.596447623358373	4.22169016133189	2.4989657689397182	6.03299121994399	5.144798894955995	14.386742054237548	1.4751131448659942	8.568916764719788	5.934781637273594	5.344793265351908	2.2958458964349906	3.83412942640657	4.472003429078023
chr14:23965984-24048676:+	3.757134713431381	5.975331962368106	0.2613517136766528	8.32508155438383	2.612219980902297	0.48928299002792336	1.5723937965919939	1.7173755628698408	1.9135772243787488	2.9964546493398947	6.709369634694851	6.569683232239421	3.25976859914367	3.6979811712245967	0.5614616328561958	1.8751431261589262	0.6049722975622792	0.6415176357047161	1.7950512645929038	0.9839118388754718	3.0676319949459447	5.998118122343999	1.2851141374121142	2.106398395766982	3.5894544473198913	1.7229303944735284	1.8538129456392525	4.162322563657713	1.1780198768602734	0.7317544706173504	2.4264329785241268	2.336845160639656	3.9916518834427968	2.110845080665945	2.7261444752069655	2.695591821677102	3.086879336973597	8.913524968386307	1.1800905158927952	3.851198545941477	3.0255749523355577	2.216133792950791	1.49729080202282	1.1502388279219709	1.6261830651192812
chr14:23967267-24005885:+	21.945082303451475	19.699922563432352	4.442979132503098	31.41540209201446	9.736456292454017	6.034490210344389	9.65899046477939	15.768630168168539	7.654308897514995	7.082529171167024	27.037758229367313	21.38641562835386	10.341334866248884	25.717778145334695	4.603985389420805	15.118341454656344	9.225827537824758	7.826515155597536	7.180205058371615	10.167089001713208	17.616972313832427	21.567701333534803	10.066727409728228	14.04265597177988	19.45862147757625	10.091449453344953	16.91604312895818	14.799369115227426	9.031485722595429	13.46428225935925	17.17914548795082	14.636030216637845	15.482770941838728	13.240755505995473	4.77075283161219	20.4094809355552	16.316362209717582	27.209707798231886	8.555656240222765	26.28443007605058	14.778769959485224	10.037782473953584	5.98916320809128	14.31408319191786	11.112250944981756
chr14:24001518-24049284:+	4.9525866677050026	4.294769847952076	1.3067585683832639	5.340618355642458	2.137270893465516	0.48928299002792336	1.5723937965919939	2.3418757675497828	2.251267322798528	1.6344298087308518	7.109929015870664	4.193414829088992	2.135710461507922	4.706521490649487	1.1229232657123915	2.812714689238389	1.2099445951245584	1.2830352714094322	1.242727798564318	0.3279706129584906	3.50586513708108	6.636215794933785	1.7134855165494858	2.8085311943559756	4.628507050491439	2.3382626782140745	2.6648561093564256	2.7748817091051423	1.5706931691470312	2.1952634118520513	2.620547616806057	2.336845160639656	4.2335701794090275	4.413585168665157	0.9087148250689885	2.053784245087316	2.939885082831997	7.584315104679577	2.3601810317855905	3.466078691347329	2.6764701501429933	3.519741906451257	1.2976520284197772	1.2780431421355232	2.1682440868257085
chr14:24004393-24050853:+	4.781807817094484	5.601873714720099	1.698786138898243	8.95338959622412	2.612219980902297	1.4678489700837702	2.021649167046849	2.966375972229725	3.151774251917939	2.179239744974469	7.710768087634381	5.311658783512723	3.147362785380095	3.8660712244620785	1.572092571997348	4.219072033857584	2.419889190249117	2.181159961396035	2.209293864114343	2.7330884413207555	4.5576246782054035	5.998118122343999	2.9985996539616	6.787283719693608	4.722966378052488	3.3227943321989475	2.896582727561332	3.6998422788068566	3.2722774357229816	3.8051232472102225	3.688178127356673	4.796682171839294	4.475488475375258	3.0703201173322836	1.817429650137977	4.4926530361285035	3.380867845256797	8.288014444289022	3.0977376042185876	6.54703752810051	3.374679754528122	3.128659472401117	1.597110188824341	3.0673035411252556	2.574789853105529
chr14:96266769-96268368:-	0	0	0.1306758568383264	0	1.5040054435498074	2.283320620130309	2.9201599079565597	0	0.9005069291194111	0.27240496812180864	0	0	0.8992465101085987	0.8404502661874084	0.2245846531424783	1.4063573446191946	0	0.6415176357047161	0.9665660655500251	1.639853064792453	0	0	1.9276712061181713	0	0	0.12306645674810918	0.5793165455122664	3.5456821838565706	1.5706931691470312	0.4390526823704103	0	0	1.8143872197467261	1.3432650513328739	0.9087148250689885	0.8985306072257008	0.2939885082831997	0	0.7375565724329971	0	0.4654730695900858	3.2590202837511635	0.29945816040456397	0	0
chr14:106335387-106360198:-	0.1707788506105173	0.7469164952960132	0.39202757051497916	0.15707701046007227	0	0	0.22462768522742768	1.8735006140398263	1.5758871259589695	0.13620248406090432	0.200279690587906	7.967488175269084	0.22481162752714967	0	1.0106309391411523	27.423968220074297	1.663673818296268	12.445442132671493	0	0.2186470753056604	0	0.1276195345179574	0.32127853435302856	0	0.18891865512209954	0.7383987404886551	2.3172661820490656	0	0	0	0	1.229918505599819	0	0	0	0	0	0	0	0.09627996364853693	0.34910480219256435	0.13036081135004654	1.1978326416182559	30.545231097039007	0.13551525542660678
chr15:34383529-34529966:-	0	0	1.4374344252215905	0	0.4749490874367813	0.9785659800558467	1.6847076392057074	1.7173755628698408	0.7879435629794848	1.4982273246699473	0.400559381175812	1.8171464259385632	1.6860872064536223	0	0.6737539594274349	0.7031786723095973	0.45372922317170944	1.6679458528322617	2.0712129976071965	0.4372941506113208	0	0.8933367416257019	0	0	0.5667559653662986	0	0.3475899273073599	1.5416009495028566	0.523564389715677	0	0	0.6149592527999095	0	0	0	0	0	0	0	0.28883989094561074	0.4654730695900858	1.3036081135004653	0.8983744812136919	0.38341294264065695	4.065457662798203
chr15:34383854-34530181:-	0	0.28009368573600496	2.352165423089875	0	1.1873727185919531	1.9571319601116934	3.0324737505702735	2.3418757675497828	1.9135772243787488	2.5878471971571817	0.500699226469765	1.9569269202415294	4.271420923015844	0	1.1229232657123915	2.343928907698658	0.756215371952849	3.849105814228297	3.452021662678661	1.2025589141811321	0	1.7866734832514037	0.5354642239217143	1.4042655971779878	0	0.4922658269924367	1.1586330910245328	2.929041804055428	2.356039753720547	0.8781053647408206	1.0676305105506159	2.336845160639656	0.36287744394934524	0.9594750366663385	1.1358935313362355	1.41197666849753	0	0	0.8850678869195965	0.7702397091882954	1.3964192087702574	2.9982986610510705	1.49729080202282	1.4058474563490755	5.827155983344091
chr15:34384048-34531268:-	0.5977259771368105	0.46682280956000827	3.1362205641198333	0.4712310313802168	1.424847262310344	4.158905415237348	4.717181389775981	5.152126688609522	1.4633237598190432	4.767086942131651	0.30041953588185905	4.193414829088992	4.945855805597292	0	1.572092571997348	3.398696916163054	1.0587015207339887	7.1849975198928195	6.351719859328736	2.7330884413207555	0	2.1695320868052757	1.8205783613338284	1.8723541295706505	0.6612152929273484	0.6153322837405458	1.3903597092294395	4.316482658607999	3.53405963058082	2.634316094222462	2.038203701960267	1.7218859078397466	0	2.6865301026657478	2.044608356405224	3.209037882948931	0.8819655248495991	0.31275526204864235	1.3276018303793946	1.8293193093222015	1.1636826739752146	5.214432454001861	4.092594858862374	3.195107855338808	8.266430581023013
chr15:34385158-34531474:-	0.4269471265262933	0.7469164952960132	3.9202757051497916	0.7853850523003614	1.5040054435498074	2.9356979401675405	7.188085927277686	4.6837515350995655	3.714591082617571	4.222277005888033	0.801118762351624	3.3547318632711938	5.507884874415167	0	2.358138857996022	3.281500470778121	1.2099445951245584	4.105712868510183	6.21363899282159	0.6559412259169812	0.35058651370810795	1.9142930177693613	0.9638356030590857	1.8723541295706505	0.5667559653662986	0.7383987404886551	1.622086327434346	3.5456821838565706	2.7487130460073046	1.9025616236051113	0.48528659570482546	2.7058207123196016	0	0.7675800293330709	2.7261444752069655	1.2836151531795725	0	0.8600769706337665	0.7375565724329971	0.3851198545941477	1.7455240109628218	5.475154076701955	1.6969295756258624	2.428281970057494	12.331888243821215
chr15:34385339-34531647:-	0.5123365518315519	0.5601873714720099	7.317847982946279	1.2566160836805782	3.324643612057469	5.300565725302503	10.332873520461673	5.308251739779507	3.939717814897424	7.627339107410641	1.301817988821389	5.731000266421622	7.9808127772138135	0	4.603985389420805	4.336268479242517	1.9661599670774075	10.007675116993573	8.284851990428786	2.842411978973585	0.438233142135135	2.9352492939130204	1.4992998269808	7.723460784478933	1.1335119307325972	0.6153322837405458	2.896582727561332	10.020406171768569	7.460792553448398	2.3416143059755217	2.814662255087987	5.288649574079221	0.48383659193246026	2.3027400879992124	5.225110244146684	4.235930005492589	1.028959778991199	0.7818881551216059	1.9176470883257923	0.9627996364853693	2.4437336153479507	9.385978417203352	3.094400990847161	2.6838905984845987	19.107651015151554
chr15:34385475-34531960:-	0.5977259771368105	0.6535519333840116	2.482841279928201	0	1.8997963497471253	4.158905415237348	4.604867547162267	1.7173755628698408	2.251267322798528	3.9498720377662244	0.500699226469765	2.9353903803622945	3.4845802266708197	0	1.1229232657123915	2.812714689238389	1.8149168926868378	4.747230504214898	2.7616173301429288	1.093235376528302	0	1.0209562761436592	1.7134855165494858	2.106398395766982	0	0.36919937024432753	1.1586330910245328	4.162322563657713	2.879604143436224	0.7317544706173504	1.9411463828193019	1.229918505599819	0	0.5756850219998031	3.1805018877414595	2.310507275723231	0	0.39094407756080296	0.5900452579463976	0.48139981824268463	1.3964192087702574	4.953710831301769	2.2958458964349906	2.1726733416303894	7.453339048463373
chr15:34385779-34532845:-	0.5123365518315519	0.3734582476480066	3.1362205641198333	0.4712310313802168	0.9498981748735627	4.158905415237348	6.064947501140547	2.0296256652098115	2.363830688938454	4.222277005888033	0.30041953588185905	3.9138538404830587	6.182319756996616	0	2.919600490852218	1.8751431261589262	1.0587015207339887	5.7736587213424455	4.556668594735833	1.8585001400981134	0.26293988528108103	2.2971516213232333	1.4992998269808	2.574486928159644	0.8501339480494479	0.36919937024432753	2.433129491151519	5.241443228309714	3.7958418254386586	2.0489125177285814	1.8440890636783365	1.7218859078397466	0	0.9594750366663385	3.4076805940087067	2.82395333699506	0	0.5473217085851241	1.1800905158927952	0.9627996364853693	2.210997080552908	4.8233500199517225	2.99458160404564	1.5336517705626278	10.434674667848721
chr15:34387953-34535864:-	0	0	2.6135171367665277	0	1.8206381685076618	1.549396135088424	2.9201599079565597	1.5612505116998552	2.588957421218307	3.2688596174617035	0	1.6773659316355969	2.8101453440893707	0	2.1335542048535436	1.9923395715438592	1.512430743905698	3.4641952328054666	2.209293864114343	1.093235376528302	0	0.8933367416257019	0.8567427582747429	1.4042655971779878	0.7556746204883982	0.36919937024432753	1.1586330910245328	1.8499211394034283	1.439802071718112	2.1952634118520513	1.261745148832546	0.8609429539198733	0	1.5351600586661418	2.4989657689397182	1.1552536378616154	0	0.2345664465364818	0.44253394345979824	0.28883989094561074	1.280050941372736	3.519741906451257	1.2976520284197772	1.7892603989897324	6.504732260477125
chr15:34391427-34544857:-	0.9392836783578452	0	1.5681102820599166	0	0.870739993634099	2.8541507751628865	2.4709045375017045	1.0928753581898987	1.4633237598190432	1.9068347768526603	0	0.698902471514832	3.0349569716165203	0	1.1229232657123915	2.226732462313725	1.0587015207339887	4.36231992279207	2.0712129976071965	0.7652647635698114	0	0	1.392206982196457	1.8723541295706505	0	0	0.811043163717173	2.466561519204571	2.094257558862708	0.7317544706173504	0.9705731914096509	0.8609429539198733	0.36287744394934524	0	1.5902509438707297	2.053784245087316	0.44098276242479956	0.39094407756080296	0	0.5776797818912215	0.9309461391801716	3.519741906451257	1.6969295756258624	0.8946301994948662	4.472003429078023
chr15:34398730-34545377:-	0.8538942530525866	0.3734582476480066	1.698786138898243	0	1.1082145373524896	3.7511695902140794	5.054122917617122	0.9367503070199131	2.9266475196380863	3.4050621015226077	0	1.6773659316355969	3.9342034817251195	0	2.6950158377097395	2.461125353083591	1.2099445951245584	5.388748139919615	3.8662642622001004	1.8585001400981134	0	1.0209562761436592	2.1418568956868573	2.8085311943559756	0.5667559653662986	0.6153322837405458	0.6951798546147198	4.162322563657713	4.0576240202964975	1.7562107294816411	1.0676305105506159	3.0747962639995476	0	1.1513700439996062	2.7261444752069655	2.82395333699506	0	1.0164546016580878	1.6226244593525936	0.5776797818912215	2.210997080552908	6.126958133452187	1.9963877360304267	2.1726733416303894	12.467403499247823
chr15:34400760-34551137:-	1.0246731036631038	0	3.5282481346348127	0	1.8997963497471253	3.995811085228041	5.391064445458264	1.7173755628698408	3.939717814897424	5.448099362436173	0	1.397804943029664	6.4071313845237645	0	2.807308164280979	2.9299111346233224	0.9074584463434189	5.0038375584967865	3.037779063157222	2.7330884413207555	0.438233142135135	0.638097672589787	2.034764050902514	1.6383098633743192	0.47229663780524883	0.6153322837405458	0.6951798546147198	5.087283133359428	2.879604143436224	3.2197196707163425	1.9411463828193019	2.459837011199638	0.6047957399155754	1.5351600586661418	4.089216712810448	2.567230306359145	0	0.31275526204864235	0.5900452579463976	0.7702397091882954	1.861892278360343	5.214432454001861	3.8929560852593315	2.6838905984845987	10.841220434128541
chr15:34405056-34552894:-	0.4269471265262933	0	3.1362205641198333	0.4712310313802168	1.6623218060287346	2.8541507751628865	5.1664367602308365	1.4051254605298698	1.8010138582388222	3.541264585583512	0	1.118243954423731	6.51953719828734	0	2.0212618782823046	2.461125353083591	0.9074584463434189	4.875534031355842	4.418587728228686	2.4051178283622643	0.35058651370810795	1.276195345179574	0.7496499134904	2.8085311943559756	0.5667559653662986	0.4922658269924367	1.5062230183318928	2.466561519204571	3.403168533151901	1.6098598353581712	2.038203701960267	2.459837011199638	0	0.5756850219998031	2.9533231814742127	2.053784245087316	0	0.39094407756080296	0	0.5776797818912215	0.34910480219256435	5.735875699402048	1.9963877360304267	1.7892603989897324	8.944006858156046
chr15:43558933-43663653:-	0	0	0.9147309978682848	0	0.23747454371839066	0.7339244850418851	1.1231384261371384	0	1.0130702952593376	1.6344298087308518	0	1.397804943029664	0.674434882581449	0	1.572092571997348	0.5859822269246645	0	1.6679458528322617	1.6569703980857573	0.8745883012226416	0	0	0.7496499134904	1.6383098633743192	0	0	0	0	1.3089109742891927	0.4390526823704103	0.9705731914096509	0.49196740223992763	0	0.7675800293330709	0	1.026892122543658	0	0.31275526204864235	0	0	0.6982096043851287	2.4768554156508844	0.29945816040456397	0.5112172568542093	1.0841220434128542
chr15:43564166-43664417:-	0	0	1.4374344252215905	0	0.23747454371839066	0.8970188150511929	1.4600799539782798	0.7806252558499276	1.4633237598190432	0.6810124203045216	0	2.236487908847462	0	0	2.5827235111385005	0.5859822269246645	0	0.7698211628456593	2.0712129976071965	0.7652647635698114	0	0	0.6425570687060571	0.7021327985889939	0	0	0	1.6957610444531426	1.5706931691470312	0.5854035764938804	1.5529171062554412	0.9839348044798553	0	1.1513700439996062	0.9087148250689885	0.7701690919077434	0	0.31275526204864235	0.5900452579463976	0	0	2.346494604300838	0.5989163208091279	0.6390215710677616	1.2196372988394608
chr15:43564993-43668027:-	0	0	0.9147309978682848	0.4712310313802168	0.3166327249578542	0.9785659800558467	0.8985107409097107	1.0928753581898987	1.125633661399264	1.0896198724872346	0	0.9784634601207647	0.8992465101085987	0	2.4704311845672615	0.46878578153973155	0.45372922317170944	1.2830352714094322	1.518889531578611	0.7652647635698114	0	0.5104781380718296	1.392206982196457	0.7021327985889939	0	0	0.4634532364098131	0.9249605697017141	0.523564389715677	0.7317544706173504	1.164687829691581	0.8609429539198733	0.7257548878986905	2.110845080665945	0	0.8985306072257008	0	0	0.5900452579463976	0	0	1.8250513589006516	1.7967489624273838	0.5112172568542093	1.8972135759724946
chr15:43568554-43670976:-	0	0.3734582476480066	1.698786138898243	0.4712310313802168	0.6332654499157084	1.630943300093078	1.2354522687508522	0.46837515350995657	1.5758871259589695	1.2258223565481388	0	2.9353903803622945	1.1240581376357481	0	2.4704311845672615	1.2891608992342618	1.0587015207339887	1.7962493799732049	1.242727798564318	0.9839118388754718	0	0	1.6063926717651429	0.9361770647853253	0.2833779826831493	0	0.3475899273073599	0.9249605697017141	0.7853465845735156	1.4635089412347009	2.1352610211012317	0.8609429539198733	0.7257548878986905	1.7270550659994095	1.3630722376034827	1.026892122543658	0	0.39094407756080296	1.4751131448659942	0.28883989094561074	0.34910480219256435	1.433968924850512	2.4954846700380333	0.7668258852813139	1.8972135759724946
chr15:43571577-43671288:-	0	0	1.1760827115449375	0	0.23747454371839066	0.815471650046539	1.4600799539782798	0.7806252558499276	0.9005069291194111	0.6810124203045216	0	2.096707414544496	1.4612755789264729	0	3.031892817423457	1.171964453849329	0.45372922317170944	1.154731744268489	1.518889531578611	1.093235376528302	0	0.5104781380718296	0.7496499134904	0.7021327985889939	0.18891865512209954	0.6153322837405458	0	0.9249605697017141	1.3089109742891927	0.7317544706173504	1.0676305105506159	1.106926655039837	0.48383659193246026	0	1.1358935313362355	0.3850845459538717	0	0.15637763102432117	0.8850678869195965	0	0.5818413369876073	3.128659472401117	0.6987357076106493	0	1.0841220434128542
chr15:43571841-43672333:-	0.3415577012210346	0	1.3067585683832639	0	0	1.3863018050791163	1.5723937965919939	1.7173755628698408	1.2381970275391905	0.9534173884263302	0	1.397804943029664	0.8992465101085987	0	2.6950158377097395	0.7031786723095973	1.2099445951245584	0.8981246899866024	1.3808086650714644	1.2025589141811321	0	0	1.2851141374121142	0	0	0.4922658269924367	0.3475899273073599	1.5416009495028566	0.9162376820024348	0	0.9705731914096509	0	0.48383659193246026	0.7675800293330709	1.5902509438707297	0.8985306072257008	0	0	0.44253394345979824	0	0.4654730695900858	2.346494604300838	1.597110188824341	0.38341294264065695	1.0841220434128542
chr15:43574364-43675935:-	0.4269471265262933	0	1.9601378525748958	0	0.712423631155172	1.2232074750698085	2.021649167046849	1.5612505116998552	3.151774251917939	2.315442229035373	0	1.5375854373326303	0.674434882581449	0	5.0531546957057625	1.5235537900041276	0.6049722975622792	1.4113387985503754	1.9331321311000502	1.5305295271396229	0	0	2.5702282748242284	0.7021327985889939	0.3778373102441991	0.6153322837405458	0	0.9249605697017141	1.7015842665759504	0.7317544706173504	3.591120808215708	0.6149592527999095	0.36287744394934524	0	0.6815361188017414	1.1552536378616154	0	0.31275526204864235	0	0.3851198545941477	0.9309461391801716	2.7375770383509774	2.695123443641076	1.2780431421355232	2.1682440868257085
chr15:43578157-43678589:-	0	0	1.4374344252215905	0	0.3166327249578542	0.8970188150511929	1.5723937965919939	0	0.9005069291194111	1.0896198724872346	0	1.118243954423731	0.8992465101085987	0	3.481062123708414	1.7579466807739934	0.6049722975622792	1.5396423256913185	0.6904043325357322	0.8745883012226416	0	0	1.8205783613338284	0.7021327985889939	0	0.7383987404886551	0	0	1.047128779431354	0.7317544706173504	2.038203701960267	0.9839348044798553	0	0	1.1358935313362355	1.026892122543658	0	0.31275526204864235	0	0	0	1.3036081135004653	0.6987357076106493	0	1.2196372988394608
chr15:43579121-43680836:-	0.3415577012210346	0	1.3067585683832639	0	0.3957909061973177	1.7940376301023857	1.347766111364566	0	1.8010138582388222	0.9534173884263302	0	0.8386829658177984	0.8992465101085987	0	4.828570042563284	1.7579466807739934	1.3611876695151282	2.6943740699598075	0.6904043325357322	2.514441366015095	0.438233142135135	0	1.4992998269808	0	0	0.6153322837405458	0.4634532364098131	0.6166403798011427	1.1780198768602734	0.7317544706173504	2.911719574228952	0.8609429539198733	0	0	1.5902509438707297	1.026892122543658	0	0	0.5900452579463976	0	0.34910480219256435	2.216133792950791	1.8965683492289052	0.7668258852813139	0.5420610217064271
chr15:43596532-43698013:+	0	0.3734582476480066	1.5681102820599166	0.4712310313802168	0	0	6.626516714209116	0	0	4.630884458070746	0	50.7403194319768	0	2.0170806388497797	20.21261878282305	1.8751431261589262	0.6049722975622792	4.105712868510183	1.3808086650714644	2.842411978973585	0	0	2.3560425852555427	1.1702213309816565	0	0	0	1.8499211394034283	2.4869308511494657	0	11.452763658633879	7.748486585278859	3.507815291510337	4.22169016133189	0.9087148250689885	0.7701690919077434	0	0	2.655203660758789	0	0	0.7821648681002793	13.675255991808422	3.195107855338808	25.883413786481892
chr15:84205320-84344422:-	0	0	1.4374344252215905	0	0.3166327249578542	1.1416603100651546	1.5723937965919939	0	1.3507603936791168	2.7240496812180863	0	0	0.5620290688178741	0	1.9089695517110656	1.7579466807739934	1.9661599670774075	4.105712868510183	2.0712129976071965	2.2957942907094346	0	0	1.0709284478434287	0	0	0.36919937024432753	1.0427697819220796	0.46248028485085707	1.7015842665759504	2.0489125177285814	1.9411463828193019	1.5988940572797645	0.48383659193246026	0.9594750366663385	2.044608356405224	1.2836151531795725	0	0	0.8850678869195965	0	1.0473144065776931	0.6518040567502327	1.0980132548167347	1.6614560847761801	3.7944271519449893
chr15:84435995-84526780:-	0	0	0.6533792841916319	0	0.4749490874367813	1.2232074750698085	1.347766111364566	0	1.0130702952593376	0.8172149043654259	0	0.27956098860593276	1.236463951399323	0	2.0212618782823046	1.7579466807739934	0.3024861487811396	1.9245529071141485	2.485455597128636	1.3118824518339625	0	0.638097672589787	0.9638356030590857	0	0.18891865512209954	0.4922658269924367	0.811043163717173	0.9249605697017141	1.3089109742891927	2.4879652000989916	1.455859787114476	0.7379511033598914	0.24191829596623013	1.7270550659994095	1.1358935313362355	0.3850845459538717	0	0	0.8850678869195965	0.19255992729707386	0	1.433968924850512	0.8983744812136919	0.8946301994948662	2.7103051085321352
chr16:2614069-2697905:+	0.5977259771368105	0.46682280956000827	1.1760827115449375	0	1.741479987268198	1.549396135088424	0.5615692130685692	0	1.125633661399264	1.9068347768526603	0.400559381175812	5.451439277815689	2.2481162752714963	0	1.9089695517110656	1.5235537900041276	1.9661599670774075	2.309463488536978	1.242727798564318	1.9678236777509437	0.35058651370810795	0.2552390690359148	1.4992998269808	1.4042655971779878	0.2833779826831493	2.3382626782140745	1.0427697819220796	2.7748817091051423	1.1780198768602734	2.7806669883459323	1.5529171062554412	2.459837011199638	0.48383659193246026	1.7270550659994095	0.9087148250689885	1.5403381838154868	0.44098276242479956	0.6255105240972847	1.1800905158927952	0.19255992729707386	0.8145778717826502	1.5643297362005586	2.2958458964349906	1.2780431421355232	1.0841220434128542
chr16:14708047-14866554:+	0.5123365518315519	0	0.39202757051497916	0	2.4539036184233702	0.7339244850418851	0.7861968982959969	0	1.8010138582388222	2.0430372609135645	0	0.8386829658177984	1.7984930202171974	0	1.572092571997348	1.6407502353890604	1.2099445951245584	1.154731744268489	0.9665660655500251	1.3118824518339625	0	0	0.6425570687060571	0	0.47229663780524883	1.1075981107329826	0.5793165455122664	0	0.9162376820024348	2.4879652000989916	2.620547616806057	1.3529103561598008	1.209591479831151	0	0	0.7701690919077434	0.44098276242479956	0.6255105240972847	1.0325792014061959	0	1.3964192087702574	2.216133792950791	0.9981938680152134	1.0224345137084185	0.5420610217064271
chr16:14720235-14762311:+	0.1707788506105173	0.28009368573600496	0.6533792841916319	0.4712310313802168	0.23747454371839066	1.2232074750698085	0.44925537045485536	1.0928753581898987	0.3376900984197792	0.40860745218271294	0.400559381175812	0.8386829658177984	0.7868406963450237	0.5042701597124449	0.5614616328561958	0.8203751176945302	2.1174030414679774	1.2830352714094322	1.518889531578611	2.077147215403774	0.17529325685405397	0.5104781380718296	1.392206982196457	0	0	0.4922658269924367	1.622086327434346	0.9249605697017141	0.6544554871445963	1.1708071529877608	1.164687829691581	0.6149592527999095	0.24191829596623013	4.22169016133189	0.45435741253449424	0.7701690919077434	0.2939885082831997	0.2345664465364818	0	0.48139981824268463	0.2327365347950429	0.5214432454001862	1.49729080202282	1.6614560847761801	1.4906678096926744
